shopping,plataforma,tipo_post,data,caption,likes,comentarios,salvos,compartilhamentos,alcance,impressoes,engajamento
NS,Facebook,Video,2026-04-25,"A @freddogelateria chegou e nós já estamos apaixonados! 

Pode vir, você não vai se arrepender. 🤭❤️",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-24,"A @daialano já garantiu suas peças preferidas na inauguração da @lezalezcriciuma, aqui no Nações. ✨

E podemos falar? Ela arrasou em cada escolha! 

@lezalezcriciuma é a mais nova loja do shopping. Ve",4,0,0,0,0,0,4
NS,Facebook,Album,2026-04-23,"O Dia das Mães está chegando, e a oportunidade de ganhar um presente de luxo também! ✨

Aqui no Nações, você tem a chance de conquistar o incrível Jaecoo 7 Luxury, o SUV híbrido de luxo, a cada R$300 ",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-23,"Vem cá: a sua mãe merece um desses, não merece? 😍

Comprou, concorreu! A cada R$300 em compras aqui no Nações, você pode ganhar um Jaecoo 7 Luxury. Esse carrão já está aqui, só esperando a nova dona. ",1,0,0,0,0,0,1
NS,Facebook,Album,2026-04-22,"Esses looks são dignos de aprovação da Miranda Priestly.

👠 Inspirados no universo de O Diabo Veste Prada 2, reunimos produções com marcas do Nações Shopping que traduzem elegância, atitude e muito es",1,0,0,0,0,0,1
NS,Facebook,Video,2026-04-21,"A @isabelamrtl já garantiu seus registros com as Hello Kittys mais fofas do Brasil! 🎀

Vem visitar a exposição em comemoração aos 50 anos de uma das personagens mais queridas, até dia 17 de maio pelos",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-04-20,"Aproveite seu feriado no Gigante do Sul! ✨

Lojas e alimentação abertos em horário normal. Esperamos por você!",9,0,0,0,0,0,9
NS,Facebook,Video,2026-04-19,"Você nem precisa sair do Nações pra matar a vontade de comer um X-salada! 

É só chegar na @viapian.food e pedir o seu. 😉",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-04-19,"💛 Prepare-se para uma dose extra de fofura!

No dia 25 de abril, o Nações Shopping recebe um encontro especial de goldens e labradores. 🐾

Um momento perfeito para reunir os aumigos, fazer novas amiza",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-18,"24 de abril, a @lezalezcriciuma inaugura sua nova loja no Nações Shopping, trazendo sofisticação, identidade e peças que traduzem um lifestyle contemporâneo e autêntico.

Aguarde! ✨",1,0,0,0,0,0,1
NS,Facebook,Imagem,2026-04-17,"Passear no Nações e encontrar a Hello Kitty já seria legal. Imagine encontrar várias? Pois você já tem esse encontro marcado com elas. 💖

A Hello Kitty Parade chegou com esculturas em tamanho real, pe",2,0,0,0,0,0,2
NS,Facebook,Video,2026-04-17,"Imagina uma collab dessas! @oboticario + @milkymoo se uniram pra criar os cremosíssimos de Deleite, com textura mais densa e ultra hidratante como você nunca viu! 🐮🧡

Corre pra garantir!",1,0,0,0,0,0,1
NS,Facebook,Video,2026-04-17,"Nossa Miss Criciúma foi escolhida! 👑

Ana Caroline agora representa Criciúma com toda sua graça e beleza. ✨",3,0,0,0,0,0,3
NS,Facebook,Video,2026-04-16,"Uma década de histórias, encontros e memórias. O Nações completa 10 anos fazendo parte da vida de milhares de pessoas, sendo palco de momentos especiais e conexões que marcaram gerações. 

Mais do que",1,0,0,0,0,0,1
NS,Facebook,Album,2026-04-14,🎂 O Planet Games comemora aniversário junto com o Nações Shopping e preparou uma programação especial para o fim de semana. Vem celebrar com a gente!,0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-14,"🎀 A Hello Kitty chegou aos corredores do Nações Shopping com a Hello Kitty Parade, uma exposição cheia de arte, cor e criatividade, com peças exclusivas customizadas por artistas brasileiros. 

Venha ",1,0,0,0,0,0,1
NS,Facebook,Video,2026-04-13,"No sábado a diversão foi garantida pra toda a família com o Musical dos Irmãos Bross! 🍄

Um espetáculo divertido que encantou as crianças e os adultos. Foi lindo!",1,0,0,0,0,0,1
NS,Facebook,Video,2026-04-12,"Atenção para o convite especial da nossa Miss, @analuiza.vargass 👑🤍

É nesta quinta-feira, dia 16, às 19h, que iremos conhecer a nova Miss Criciúma! Esperamos por você na Praça de Alimentação.",6,0,0,0,0,0,6
NS,Facebook,Video,2026-04-12,"💎✨ O momento de brilhar é agora!

A Diamond Week da Vivara chegou com uma seleção especial de joias com diamantes com 20% OFF.

Uma oportunidade perfeita para garantir aquela peça única para você ou p",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-04-11,"🎢✨ Sua próxima aventura começa aqui!

O quiosque do Beto Carrero World está em frente a Riachuelo, prontinho para você garantir seu passaporte e viver dias inesquecíveis.

Passe por lá e comece a plan",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-10,"🏁 Bora acelerar e viver essa experiência com a gente?

O @extremekart no Nações Shopping tá te esperando pra muita adrenalina e diversão, anexo ao estacionamento.

Quer saber mais? Confira todas as in",1,0,0,0,0,0,1
NS,Facebook,Video,2026-04-09,"👠 A pré-venda de O Diabo Veste Prada 2 está aberta!

O clássico está de volta e você já pode garantir seu lugar para rever esse ícone nas telonas.

🎟️ Garanta seu ingresso antecipado em ingresso.com",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-09,"Ontem foi dia de viver o skate de perto! Os atletas do @skatetotalurbe passaram pelo Nações Shopping e aproveitaram cada momento, no @galetomammamia, no @extremekart e no @antoniosboliche_criciuma 🔥

",0,0,0,0,0,0,0
NS,Facebook,Album,2026-04-08,"Abril chegou com uma programação imperdível! ✨

O Nações Shopping preparou uma agenda cheia de experiências para você aproveitar: eventos, música, diversão e momentos especiais para toda a família. 

",3,0,0,0,0,0,3
NS,Facebook,Video,2026-04-08,"🛹🔥 O clima do skate vai tomar conta do shopping!

Os atletas do STU estarão pelos corredores do Nações Shopping e você pode encontrar de perto, tirar fotos e garantir aquele autógrafo.

Uma oportunida",2,0,0,0,0,0,2
NS,Facebook,Video,2026-04-08,"🛹🔥 O clima do skate vai tomar conta do shopping!

Os atletas do STU estarão pelos corredores do Nações Shopping e você pode encontrar de perto, tirar fotos e garantir aquele autógrafo.

Uma oportunida",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-07,"Uma história que emociona dentro e fora das páginas. 🤍

O filme Uma Segunda Chance está em cartaz no GNC Cinemas, e para quem quiser se aprofundar ainda mais nessa história, o livro também está dispon",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-04-06,"🍄 A aventura vai ganhar vida no palco!

O musical inspirado no mundo do Super Mario Bross vai encantar o público com muita diversão, música e um universo cheio de nostalgia. ❤️

Um espetáculo para tod",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-06,A gente AMA esses achadinhos e quer levar TODOS! Pode vir que a @lojasrenner tá cheinha de novidades 🩷🎀,0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-05,"Páscoa que transborda significado 🤍

A @lojacacaushownacoes, em parceria com o Nações Shopping, realizou a doação de chocolates para instituições da cidade: a @apaedeicara, a @casadainfanciacriciuma e",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-04,"Levanta a mão quem aqui ama uma boa promoção: 🙋‍♀️🙋‍♂️

Aqui no @bazarcasamaria você encontra muitas opções com qualidade e preço justo. Vem visitar! 🩷",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-03,"Os nossos aumigos não precisam ficar de fora dessa data tão especial: eles também têm um ovo de Páscoa pensado especialmente para eles. 💛🐾

O Ovo Joy você encontra na @cobasi 🐶",1,0,0,0,0,0,1
NS,Facebook,Video,2026-04-03,"📱 Imagina ganhar um IPhone 17 novinho na faixa? 

Confira o passo a passo e participe do sorteio pelo App AJFans. Cada compra pode se transformar em uma nova chance de ganhar.

A cada 100 pontos, você",1,0,0,0,0,0,1
NS,Facebook,Album,2026-04-02,"Confira nosso horário de funcionamento, para você aproveitar cada momento com conforto e tranquilidade. 🤍

Programe sua visita e venha curtir!",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-02,"🍫 Se for pra ganhar chocolate… que seja assim!

Envia esse vídeo pra aquela pessoa que precisa entender o que você quer de presente nessa Páscoa. 🐰",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-01,"Atenção que o filme “Super Mario Galaxy: O Filme” já está em cartaz! E a gente já se preparou com o balde pra hoje 🍄🤍

Garanta seu ingresso no site ingresso.com ou na nossa bilheteria.",0,0,0,0,0,0,0
NS,Facebook,Album,2026-04-01,"✨ Pode vir aproveitar o feriado com a gente!

O Nações Shopping estará aberto em horário normal, com tudo prontinho para você curtir, passear e aproveitar cada momento.",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-31,"Ainda dá tempo de garantir as compras de Páscoa! Na @kopenhagen_nacoesshopping você encontra muitas opções para presentear quem você ama 🎁🍫

Corre pra cá!",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-31,"👖✨ O jeans perfeito existe e você encontra na C&A!

Modelagens que valorizam, conforto para o dia a dia e aquele estilo versátil que combina com tudo. Escolha o seu favorito!",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-30,"🍫🐰🎁 A wish list de Páscoa está pronta!

Selecionamos os queridinhos que são sucesso garantido na hora de presentear opções deliciosas para surpreender e deixar a data ainda mais especial.

Agora é só ",2,0,0,0,0,0,2
NS,Facebook,Video,2026-03-29,"Nossa Caça aos Ovos desse sábado foi um sucesso! Todos os coelhinhos garantiram seus chocolates para uma Páscoa mais doce 🐰🩷

E quem não conseguiu ir, não fique triste: ano que vem tem mais!",1,0,0,0,0,0,1
NS,Facebook,Video,2026-03-29,"☀️🍨 Dia de calor pede… gelato!

Refrescante, cremoso e cheio de sabor, é a escolha perfeita para dar aquela pausa deliciosa no meio do dia. Vem se refrescar e aproveitar cada colherada na @officina.ge",1,0,0,0,0,0,1
NS,Facebook,Album,2026-03-29,"🎤 É hoje, às 17h, o musical Heroínas do K-pop: O Retorno promete encantar com muita música, dança e uma história cheia de atitude e emoção. 💜

Traga a família, chame os amigos e venha viver esse espet",2,0,0,0,0,0,2
NS,Facebook,Video,2026-03-28,"🌞🌴 Um pedacinho do Rio de Janeiro por aqui…

A Farm traz cor, leveza e aquela energia única que só o RJ tem. Vem sentir esse clima, se inspirar e levar um pouco desse lifestyle para o seu dia a dia.",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-27,"Uma coincidência que pode virar história! 🤍

O Nações Shopping está procurando uma criança muito especial: alguém que tenha nascido no dia 16 de abril de 2016, a mesma data da nossa inauguração. Em 20",1,0,0,1,0,0,2
NS,Facebook,Video,2026-03-27,"🍫🐰 A Páscoa fica ainda mais doce por aqui!

Na Cacau Show você encontra opções para todos os gostos: dos clássicos aos presentes mais especiais para surpreender quem você ama. Garanta suas compras de ",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-03-26,"🍄🎮 Ele está invadindo o Nações!

A pré-venda do filme ‘Super Mario Galaxy’ já está liberada! Prepare-se para viver essa experiência na telona e garantir seu lugar nessa jornada cheia de ação e nostalg",21,0,0,1,0,0,22
NS,Facebook,Video,2026-03-25,"✨ Últimos dias do Capivalley Parque!

Aproveite para viver essa experiência cheia de diversão, cores e momentos especiais com a família antes que acabe. 💛

Ainda dá tempo de viver tudo isso, mas corre",3,0,0,0,0,0,3
NS,Facebook,Video,2026-03-25,"Cuidado que entende a sua pele. 🤍✨

A ADCOS desenvolve dermocosméticos pensados especialmente para a pele brasileira, unindo tecnologia, ciência e resultados reais para o seu dia a dia.

Cada detalhe ",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-24,"📱 Seu próximo iPhone pode estar mais perto do que você imagina.

Confira o passo a passo e participe do sorteio pelo App AJFans. Cada compra pode se transformar em uma nova chance de ganhar.

A cada 1",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-24,"🍫 A melhor parte da Páscoa começa na escolha do ovo perfeito!

Preparamos uma seleção especial para todos os gostos, dos clássicos aos mais criativos, para deixar sua celebração ainda mais doce. 🐰

Pa",1,0,0,0,0,0,1
NS,Facebook,Album,2026-03-23,"🐰 A magia da Páscoa vai tomar conta do shopping!

No dia 28 de março, teremos uma Caça aos Ovos especial para a criançada, com muita diversão, doces e momentos encantadores aqui pelo Nações. 

Para pa",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-23,"Nosso musical de Páscoa foi lindo e emocionante! 🤍

Confira os melhores momentos.",1,0,0,0,0,0,1
NS,Facebook,Video,2026-03-22,"Passamos por momentos históricos no futebol. Cada camisa, uma conquista.

Mas a pergunta é: o que vem por aí? 👀 Deixe seu palpite nos comentários e se prepare para o lançamento! 🔥",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-22,"⚒️ A @lojacassol.criciuma no Mês da Construção: tudo o que você precisa para tirar seus planos do papel, do início ao acabamento.

E o melhor: loja aberta sábado e domingo para te atender quando você ",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-21,"O Brasileiro tá só por esse momento! 🇧🇷⚽️

A camisa oficial já está disponível na @centauroesporte ✅",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-03-20,"Imagina ganhar um iPhone 17 Black novinho? 😍 

Então, atenção para as regrinhas desse sorteio exclusivo no App AJFans:

1️⃣ Abra o app AJFans e cadastre suas notas fiscais de 19/03 a 19/04.
2️⃣ A cada",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-19,"Essa sexta é o #FeliciJah 🙃 

Pote de 360ml com todos os adicionais que você tem direito, por só R$16,99. Não vai perder, né? 😋",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-03-19,"O retorno mais esperado vai acontecer! ✨🎤

O musical Heroínas do K-pop: O Retorno promete emocionar com muita música, dança e uma história cheia de atitude e talento. 💜 Uma experiência pra quem ama o ",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-18,"Diversão não tem idade, só precisa ter vontade de aproveitar! 😄

No Nações Shopping, tem opções para crianças, jovens e adultos viverem momentos especiais do jeito que mais gostam. Chame a família, re",2,0,0,0,0,0,2
NS,Facebook,Video,2026-03-18,"Elegância que se destaca nos detalhes. 

A @aramisnacoes_oficial traduz o homem contemporâneo com peças que unem sofisticação, conforto e estilo em cada composição.

Para quem valoriza presença, quali",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-17,"🐰 Um espetáculo para emocionar e encantar!

A magia da Páscoa ganha vida em um show especial, com música, cores e uma mensagem que aquece o coração. 

Reúna a família, venha viver esse momento e celeb",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-17,"Um mix perfeito para a sua rotina de autocuidado. 🍒✨

Com hidratação na medida certa, um aroma irresistivelmente adocicado e aquele toque de refrescância que faz toda a diferença, a linha #PanvelMilks",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-17,"Domingo vai ser mágico! Traga toda a família e venha assistir esse musical que será especial e inesquecível. 🐰

Esperamos por você!",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-16,"Domingo viveremos a magia da Páscoa com o musical ‘Show da Vida’, na nossa praça de alimentação. Já chama a família, traga as crianças e venha celebrar essa data tão especial. 🐰🤍",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-03-16,"🐰 Um momento especial para toda a família!

No domingo (22), a praça de alimentação recebe o Musical de Páscoa – Show da Vida, um espetáculo cheio de música, emoção e uma linda mensagem para celebrar ",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-03-15,"Hoje tem encontro marcado com as capivaras mais queridas do Nações! 🧡🦫

Das 16h às 18h, o Cacá e a Capitu vão passear pelos corredores do shopping distribuindo abraços, sorrisos e muitas fotos fofas.
",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-15,"A Páscoa ganha ainda mais encanto nos detalhes. 🐰✨

A @camicado_criciuma preparou uma mesa de Páscoa cheia de charme e delicadeza, com peças que transformam qualquer encontro em um momento ainda mais ",1,0,0,0,0,0,1
NS,Facebook,Video,2026-03-14,"Nosso St. Patrick’s Festival com muito rock e chopp verde 🎤🍻🍀

Praça cheia, do jeitinho que a gente gosta! 💚",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-13,"🍀🍻💚 É neste sábado!

O clima do St. Patrick’s Day vai tomar conta do Nações Shopping com muita música, chopp e diversão.

A festa acontece na nossa Praça de Alimentação, com as bandas @vigariojack e @",3,0,0,0,0,0,3
NS,Facebook,Album,2026-03-11,"Tem coisa boa chegando por aqui… ✨

Algumas marcas já estão preparando seus espaços e, em breve, o Nações Shopping vai ganhar novas opções para você aproveitar ainda mais sua visita.

Fique atento por",1,0,0,0,0,0,1
NS,Facebook,Album,2026-03-11,"Tem coisa boa chegando por aqui… ✨

Algumas marcas já estão preparando seus espaços e, em breve, o Nações Shopping vai ganhar novas opções para você aproveitar ainda mais sua visita. 

Fique atento po",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-10,"#MilkMooDay: comprou um de 500ml, ganha outro de 300ml do mesmo sabor. Simples assim!

Perfeito para dividir… ou não. 👀

É amanhã! Já combina com a galera e vem!",1,0,0,0,0,0,1
NS,Facebook,Video,2026-03-09,"Cadê os fãs da saga? 🙌

Um clássico que marcou gerações está de volta às telonas. A pré-venda de Crepúsculo já começou, e essa é a chance perfeita de reviver toda a emoção no cinema.

🩸✨ Garanta seus ",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-09,"A semana em comemoração ao Dia do Consumidor começa com um combo de vantagens no nosso programa de relacionamento AJFans.

De 09 a 15 de março, tem benefícios exclusivos, cupons e descontos, ingressos",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-08,"Preparamos um lounge especial para celebrar o Dia da Mulher, pensado para acolher, inspirar e conectar. Um ambiente criado para receber mulheres incríveis em momentos de conversa, troca de experiência",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-08,"As capis mais amadas de Criciúma! ❤️

O musical do @capivalleyparque ensinou muito mais que música e diversão, ensinou sobre cuidar do meio ambiente! Fique com os melhores momentos dessa noite.",1,0,0,0,0,0,1
NS,Facebook,Video,2026-03-07,"A tarde está pedindo um café especial! Essa edição limitada de Páscoa já ganhou nosso coração por aqui. 🐰

Venha experimentar!",0,0,0,0,0,0,0
NS,Facebook,Album,2026-03-06,"Um mês inteiro de experiências esperando por você ✨

Preparamos uma programação especial com eventos para todos os gostos: música, diversão, atividades para a família e momentos para aproveitar cada v",1,0,0,0,0,0,1
NS,Facebook,Album,2026-03-05,"O clima do St. Patrick’s Day vai tomar conta da noite com muita música, energia e diversão! 💚🎶

No dia 15 de março, teremos banda ao vivo para celebrar essa data cheia de tradição, boas vibrações e mo",2,0,0,0,0,0,2
NS,Facebook,Video,2026-03-05,"Olha que convite especial! O musical ‘O Canto da Natureza’ será nesse sábado, às 18h, gratuito na nossa Praça de Alimentação 🤍 Você não pode perder!",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-04,"Dar um presente e montar uma pulseira Pandora é escolher, um a um, os símbolos que representam cada pessoa. 💎

Neste Dia da Mulher, presenteie com algo que tenha significado de verdade. Não é só uma j",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-03,"💚 Prepare-se para se encantar com “O Canto da Natureza”!

O musical das capivaras do @capivalleyparque chega para emocionar toda a família com uma história cheia de música e uma mensagem especial sobr",1,0,0,0,0,0,1
NS,Facebook,Album,2026-03-02,"Estão oficialmente abertas as inscrições para o concurso Miss Criciúma! 👑

Se você carrega beleza, atitude, propósito e amor pela nossa cidade, essa pode ser a sua oportunidade de representar Criciúma",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-03-02,"ARMY, é agora! 💜✨

O BTS WORLD TOUR ‘ARIRANG’ LIVE VIEWING chega ao GNC com dois momentos imperdíveis: direto de Goyang (11/04) e Tóquio (18/04). 🎤 Se prepare, aqueça a voz e venha viver essa experiên",0,0,0,0,0,0,0
NS,Facebook,Video,2026-03-01,"A gente já tá arrumando tudo pra data mais doce do ano: a Páscoa 🤍🐰

Visite nossas lojas e boas compras!",0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-28,"As capivaras mais queridas chegaram aqui no Nações Shopping! 😍

O @capivalleyparque chegou e já está aberto! Traz todo mundo e vem! 💚",4,0,0,0,0,0,4
NS,Facebook,Video,2026-02-28,"Um encontro de energia boa, autocuidado e amor em forma de patinhas 🐾🤍🧘‍♀️

O Puppy Yoga foi muito mais do que uma aula: foi uma experiência que reuniu mulheres incríveis, momentos de conexão e doguin",1,0,0,0,0,0,1
NS,Facebook,Video,2026-02-27,"Neste sábado estaremos transmitindo o jogo BrusqueXCriciúma ao vivo a partir das 18h30 na nossa praça de alimentação. Passe na @tigremaniacos, compre sua camiseta nova e venha! 🐯

Esperamos por você.",0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-27,"Postando esse vídeo com água na boca… 🤤

Se você ainda não veio visitar a Royal Trudel, esse vídeo é um sinal! 🤭",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-02-26,Comenta aqui embaixo que a gente quer saber! 👇,0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-25,"Que tal sair da rotina? Um café diferente, um dia diferente… Você merece! 

Visite o Café Cultura e aproveite. 😉",1,0,0,0,0,0,1
NS,Facebook,Video,2026-02-24,"Eles estão indo embora… Mas você ainda pode vê-los! 

Amanhã, 24/02, é o último dia do Smart Zoo aqui no shopping. Não vai perder, né? A gente te espera! 🐅",1,0,0,0,0,0,1
NS,Facebook,Album,2026-02-23,"Já imaginou um parque temático inspirado na nossa amada capivara?

Vem aí o @capivalleyparque uma experiência inédita em Santa Catarina e totalmente dedicada às nossas queridas capivaras. Mais do que ",0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-22,"Um sábado cheio de magia, música e imaginação ✨
O musical A Menina da Casa Mágica transformou nossa praça de alimentação em um mundo de fantasias e magia.✨✨",1,0,0,0,0,0,1
NS,Facebook,Video,2026-02-19,"✨ A magia vai tomar conta do Nações Shopping!

No dia 21 de fevereiro, às 17h, a praça de alimentação vira palco para o musical “A Menina da Casa Mágica” 🏡💫

Um espetáculo encantador, cheio de cores, ",1,0,0,0,0,0,1
NS,Facebook,Video,2026-02-18,"Pós-Carnaval do jeito que a gente ama: KFC + voltinha no shopping + zero pressa. 🍗✨

Porque a folia acaba, mas a vontade de aproveitar continua.

#nacoesshopping #kfc #criciuma",1,0,0,0,0,0,1
NS,Facebook,Video,2026-02-18,"Se você ama a menina da casa mágica, prepara o coração 💜✨
Tem produtos especiais esperando por você aqui no Nações Shopping!

E anota aí:
🎭 Musical dia 21 de fevereiro
🕔 Às 17h
📍 Praça de alimentação
",2,0,0,0,0,0,2
NS,Facebook,Album,2026-02-17,"Das páginas para a telona 🎬📖

A intensidade de “O Morro dos Ventos Uivantes” ganha vida no cinema do GNC Cinemas do Nações Shopping. Uma história de amor, obsessão e sentimentos à flor da pele que atr",1,0,0,0,0,0,1
NS,Facebook,Imagem,2026-02-16,Eles não estão na moda. Eles são a moda! Quem mais está ansioso por essa estreia? 👠✨,4,0,0,0,0,0,4
NS,Facebook,Album,2026-02-13,O carnaval chegou 🎉 e o Nações Shopping estará aberto todos os dias para você curtir do seu jeito! 🎊✨,0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-12,"🎸✨ A exposição dos Beatles chegou ao Nações Shopping! ✨🎸

Aberta ao público de segunda a sexta, das 10h às 22h, e com entrada gratuita! Venha viver a história dessa banda icônica e se emocionar com mo",1,0,0,0,0,0,1
NS,Facebook,Album,2026-02-11,"✨ Carnaval também é estilo! Brilho, cores e texturas que acompanham o ritmo da folia.

Dos paetês ao metalizado, do laço ao sporty chic, escolha suas peças favoritas e brilhe neste Carnaval. 🎊🎉",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-02-10,"✨ A magia vai tomar conta do Nações Shopping!
No dia 21/02, às 17h, acontece o musical A Menina da Casa Mágica uma experiência divertida para toda a família.
Salve a data e venha viver esse espetáculo",0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-09,"Seu carro também merece um cuidado especial ✨🚗

Aqui no Nações Shopping, a Lavação H2O oferece serviços completos como lavagem, polimento e outros cuidados para deixar seu carro impecável enquanto voc",0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-09,O Blokinho Mário Rosa Kids foi pura diversão e folia. ##nacoesshopping #carnaval #criciuma #tioclo blokorosa,0,0,0,0,0,0,0
NS,Facebook,Video,2026-02-08,"🎭🐾 O nosso Carnapet foi pura alegria e diversão! Fantasias, latidos, lambidas e muita folia em família. Quem aí veio curtir com o pet? 💖

#nacoesshopping #pet #fantasias #carnaval",3,0,0,0,0,0,3
NS,Facebook,Video,2026-02-05,"Volta às aulas pede praticidade 📚✏️
Aqui você encontra tudo para a lista escolar, as melhores lojas e marcas em um só lugar. 🎒🛍️

@fatima.papelaria 
@livrariascatarinense 
@bagaggio 
@kings_criciuma 
",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-02-04,"Novo ano, novos desejos 💙
Qual loja você gostaria de ver por aqui? Conta pra gente 👇

#naçõesshopping #criciúma #sc #novidades",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-02-03,"🎬✨ A Semana do Cinema chegou para deixar seus filmes favoritos ainda mais imperdíveis!

De 5 a 11 de fevereiro, os ingressos estão com preços especiais:
🍿 Matinês 2D e 3D a partir de R$10
🎟️ Demais ho",2,0,0,0,0,0,2
NS,Facebook,Video,2026-02-01,"O dia está pedindo por um Gio Gelato, não está? 🍦🌞

Em um dia quente, não tem nada melhor que se refrescar com um gelato artesanal incrível e cheio de sabor. E no Nações Shopping, o Gio Gelato te espe",2,0,0,0,0,0,2
NS,Facebook,Video,2026-01-31,"Só pra te lembrar que o destino perfeito para o final de semana está aqui! 🦁🌿

A exposição SmartZoo está no Nações Shopping e promete levar toda a família a uma experiência única! Venha ver animais an",4,0,0,0,0,0,4
NS,Facebook,Video,2026-01-30,"Hábitos que você precisa considerar para 2026:
Momentos de presença com uma amiga. E para isso, temos uma dica imperdível: de 5 de janeiro a 1º de março, aproveite o #MomentoMammaDeVerão no Galeto Mam",0,0,0,0,0,0,0
NS,Facebook,Video,2026-01-30,"A Exposição Ambiências chegou ao Nações Shopping, em Criciúma, com entrada gratuita! Não perca a chance de viver uma experiência imersiva e reflexiva sobre a arte contemporânea, sociedade e natureza. ",2,0,0,0,0,0,2
NS,Facebook,Album,2026-01-29,"🎉 O carnaval vai ser ainda mais divertido no Blokinho Mário Rosa Kids! 🎶✨
No dia 08/02, o Nações Shopping se transforma no maior pré-carnaval infantil com Aventura Canina, brinquedos infláveis, ativid",0,0,0,0,0,0,0
NS,Facebook,Video,2026-01-29,"🎒 Está na correria para comprar material escolar? 🖍️ Não se preocupe, o Nações Shopping tem tudo o que você precisa para um início de ano mais tranquilo! ✨

Aqui, você encontra uma variedade incrível ",0,0,0,0,0,0,0
NS,Facebook,Album,2026-01-28,"🦁🌿 Mergulhe no mundo selvagem no Nações Shopping! 🌿🦁
A SmartZoo encanta crianças e adultos com animais animatrônicos em tamanho real! 🎥✨
São 20 espécies como leões, elefantes, girafas e até uma cobra ",4,0,0,1,0,0,5
NS,Facebook,Video,2026-01-28,"O Maior Blokinho Kids de Carnaval Chegou! 🎉
Prepare-se para um pré-carnaval imperdível no Nações Shopping! No dia 08/02, das 14h às 18h, as crianças terão uma tarde repleta de música, dança, brinquedo",1,0,0,0,0,0,1
AJ,Instagram,Imagem,2026-04-24,"A Almeida Junior celebra mais uma conquista relevante em sua trajetória.

O Norte Shopping foi o vencedor da categoria Shopping Center na 2ª edição do Reputation Awards, premiação nacional promovida p",17,4,0,3,1157,0,24
AJ,Instagram,Imagem,2026-04-23,"Inovação e experiência de consumo: a Almeida Junior lança sua nova campanha integrada para o Dia das Mães e Namorados. Este ano, sortearemos seis SUVs híbridos Jaecoo 7 Luxury, reforçando nosso compro",13,1,0,0,258,0,14
