campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,gender,shopping,video_p25,video_p50,video_p75,video_p100
[ENG] Decoração de Natal,120236148469040087,OUTCOME_ENGAGEMENT,2025-11-01,40382,21772,1.854768,915,2.265861,0.189508,4.293992,173.4,115.0,0,1.507826,39.0,0,4.446154,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16348.0,0,0.010607,373.0,0,0,16356.0,0,0.010602,0,0,0,0.0,0,0,0.0,0,0,,,,115.0,female,CS,8195.0,4941.0,3311.0,2779.0
[ENG] Decoração de Natal,120236148469040087,OUTCOME_ENGAGEMENT,2025-11-01,8352,5159,1.618918,127,1.520594,0.227638,3.461446,28.91,14.0,0,2.065,4.0,0,7.2275,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2503.0,0,0.01155,51.0,0,0,2503.0,0,0.01155,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,male,CS,1238.0,790.0,577.0,496.0
[ENG] Decoração de Natal,120236148469040087,OUTCOME_ENGAGEMENT,2025-11-01,117,80,1.4625,3,2.564103,0.103333,2.649573,0.31,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,41.0,0,0.007561,1.0,0,0,41.0,0,0.007561,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,15.0,10.0,5.0,3.0
[ALC] Vídeo Promo Natal 25 Sara,120236328658450087,OUTCOME_AWARENESS,2025-11-01,27909,22338,1.249396,32,0.114658,1.510938,1.732416,48.35,17.0,0,2.844118,3.0,0,16.116667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1069.0,0,0.045229,5.0,0,0,1069.0,0,0.045229,0,0,0,0.0,0,0,0.0,0,0,,,,17.0,female,CS,126.0,22.0,12.0,3.0
[ALC] Vídeo Promo Natal 25 Sara,120236328658450087,OUTCOME_AWARENESS,2025-11-01,26958,21558,1.250487,30,0.111284,1.556667,1.732324,46.7,21.0,0,2.22381,3.0,0,15.566667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1153.0,0,0.040503,5.0,0,0,1153.0,0,0.040503,0,0,0,0.0,0,0,0.0,0,0,,,,21.0,male,CS,122.0,33.0,17.0,8.0
[ALC] Vídeo Promo Natal 25 Sara,120236328658450087,OUTCOME_AWARENESS,2025-11-01,161,131,1.229008,0,0.0,0.0,2.049689,0.33,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,0.047143,0.0,0,0,7.0,0,0.047143,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,4.0,1.0,,
[ENG] Encontro Pet,120236405335330087,OUTCOME_ENGAGEMENT,2025-11-01,14047,7974,1.7616,421,2.997081,0.362423,10.862106,152.58,86.0,0,1.774186,20.0,0,7.629,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1021.0,0,0.149442,867.0,0,0,1021.0,0,0.149442,0,0,0,0.0,0,0,0.0,0,0,,,,86.0,female,CS,,,,
[ENG] Encontro Pet,120236405335330087,OUTCOME_ENGAGEMENT,2025-11-01,3557,2148,1.655959,125,3.514197,0.3636,12.777622,45.45,20.0,0,2.2725,4.0,0,11.3625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,331.0,0,0.137311,297.0,0,0,331.0,0,0.137311,0,0,0,0.0,0,0,0.0,0,0,,,,20.0,male,CS,,,,
[ENG] Encontro Pet,120236405335330087,OUTCOME_ENGAGEMENT,2025-11-01,92,59,1.559322,3,3.26087,0.63,20.543478,1.89,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.23625,8.0,0,0,8.0,0,0.23625,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,,,,
[TFG] Narbona - Jazz,120236413078750087,LINK_CLICKS,2025-11-01,12474,8587,1.452661,335,2.685586,0.289582,7.776976,97.01,253.0,0,0.383439,82.0,0,1.183049,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,278.0,0,0.348957,24.0,0,0,279.0,0,0.347706,0,0,0,0.0,0,0,0.0,0,0,,,,253.0,female,CS,,,,
[TFG] Narbona - Jazz,120236413078750087,LINK_CLICKS,2025-11-01,7212,5138,1.403659,189,2.620632,0.27,7.075707,51.03,142.0,0,0.359366,43.0,0,1.186744,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,152.0,0,0.335724,8.0,0,0,152.0,0,0.335724,0,0,0,0.0,0,0,0.0,0,0,,,,142.0,male,CS,,,,
[TFG] Narbona - Jazz,120236413078750087,LINK_CLICKS,2025-11-01,45,26,1.730769,0,0.0,0.0,8.0,0.36,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,,,,
[ALC] Horário Black,120236465660000087,OUTCOME_AWARENESS,2025-11-01,31972,24052,1.329287,74,0.231453,0.945,2.187226,69.93,39.0,0,1.793077,1.0,0,69.93,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,49.0,0,1.427143,10.0,0,0,49.0,0,1.427143,0,0,0,0.0,0,0,0.0,0,0,,,,39.0,female,CS,,,,
[ALC] Horário Black,120236465660000087,OUTCOME_AWARENESS,2025-11-01,59017,41143,1.434436,87,0.147415,1.478966,2.180219,128.67,48.0,0,2.680625,7.0,0,18.381429,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,58.0,0,2.218448,10.0,0,0,58.0,0,2.218448,0,0,0,0.0,0,0,0.0,0,0,,,,48.0,male,CS,,,,
[ALC] Horário Black,120236465660000087,OUTCOME_AWARENESS,2025-11-01,387,292,1.325342,0,0.0,0.0,2.067183,0.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,,,,
[ALC] Eventos de Natal,120236497340300087,OUTCOME_AWARENESS,2025-11-01,39447,32509,1.213418,92,0.233224,0.918913,2.143129,84.54,50.0,0,1.6908,7.0,0,12.077143,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,147.0,0,0.575102,15.0,0,0,147.0,0,0.575102,0,0,0,0.0,0,0,0.0,0,0,,,,50.0,female,CS,80.0,33.0,17.0,9.0
[ALC] Eventos de Natal,120236497340300087,OUTCOME_AWARENESS,2025-11-01,52670,42780,1.231183,79,0.149991,1.450253,2.175242,114.57,42.0,0,2.727857,5.0,0,22.914,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,210.0,0,0.545571,14.0,0,0,210.0,0,0.545571,0,0,0,0.0,0,0,0.0,0,0,,,,41.0,male,CS,165.0,59.0,27.0,13.0
[ALC] Eventos de Natal,120236497340300087,OUTCOME_AWARENESS,2025-11-01,408,347,1.175793,1,0.245098,0.88,2.156863,0.88,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.88,0.0,0,0,1.0,0,0.88,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,1.0,,,
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-01,1176012,411275,2.85943,1792,0.152379,0.947353,1.443571,1697.656634,1268.0,0,1.338846,2.0,0,848.828317,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,35178.0,0,0.048259,90.0,0,0,35178.0,0,0.048259,0,0,0,0.0,0,0,0.0,0,0,,,,1268.0,female,CS,21081.0,9143.0,4066.0,2841.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-01,654318,263502,2.483161,871,0.133116,1.026593,1.366556,894.1625,565.0,0,1.582589,2.0,0,447.08125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26426.0,0,0.033836,65.0,0,0,26426.0,0,0.033836,0,0,0,0.0,0,0,0.0,0,0,,,,563.0,male,CS,15979.0,6110.0,2996.0,1965.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-01,6654,2731,2.43647,7,0.1052,1.341552,1.411311,9.390866,3.0,0,3.130289,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,283.0,0,0.033183,0.0,0,0,283.0,0,0.033183,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,unknown,CS,155.0,73.0,38.0,29.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-01,158450,62356,2.541055,3722,2.349006,0.307005,7.211568,1142.672938,2439.0,0,0.468501,16.0,0,71.417059,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18737.0,0,0.060985,265.0,0,0,18738.0,0,0.060982,0,0,0,0.0,0,0,0.0,0,0,,,,2421.0,female,CS,9640.0,4668.0,2918.0,2094.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-01,138747,54496,2.546003,2901,2.090856,0.309761,6.476657,898.61668,2001.0,0,0.449084,9.0,0,99.846298,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15369.0,0,0.058469,185.0,0,0,15375.0,0,0.058447,0,0,0,0.0,0,0,0.0,0,0,,,,1979.0,male,CS,8278.0,3931.0,2442.0,1701.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-01,624,328,1.902439,12,1.923077,0.295865,5.689715,3.550382,8.0,0,0.443798,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,69.0,0,0.051455,0.0,0,0,69.0,0,0.051455,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,unknown,CS,43.0,20.0,13.0,10.0
[ENG] Post Foto Papai Noel,120236148415870087,OUTCOME_ENGAGEMENT,2025-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,CS,,,,
[ALC] Agenda de Natal,120236907935260087,OUTCOME_AWARENESS,2025-12-01,86897,59311,1.465108,245,0.281943,0.652857,1.840685,159.95,144.0,0,1.110764,19.0,0,8.418421,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,169.0,0,0.94645,21.0,0,0,169.0,0,0.94645,0,0,0,0.0,0,0,0.0,0,0,,,,144.0,female,CS,4.0,2.0,1.0,1.0
[ALC] Agenda de Natal,120236907935260087,OUTCOME_AWARENESS,2025-12-01,99871,66890,1.493063,158,0.158204,1.19481,1.890238,188.78,80.0,0,2.35975,12.0,0,15.731667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,94.0,0,2.008298,13.0,0,0,94.0,0,2.008298,0,0,0,0.0,0,0,0.0,0,0,,,,80.0,male,CS,,,,
[ALC] Agenda de Natal,120236907935260087,OUTCOME_AWARENESS,2025-12-01,654,454,1.440529,2,0.30581,0.6,1.834862,1.2,1.0,0,1.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,1.2,0.0,0,0,1.0,0,1.2,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,CS,,,,
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-01,392158,165337,2.371871,718,0.183089,0.722664,1.323122,518.872813,537.0,0,0.966244,74.0,0,7.011795,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21811.0,0,0.02379,88.0,0,0,21811.0,0,0.02379,0,0,0,0.0,0,0,0.0,0,0,,,,537.0,female,CS,1677.0,468.0,279.0,168.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-01,319599,135203,2.363845,436,0.136421,0.978571,1.334976,426.656982,335.0,0,1.273603,42.0,0,10.1585,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18524.0,0,0.023033,85.0,0,0,18524.0,0,0.023033,0,0,0,0.0,0,0,0.0,0,0,,,,335.0,male,CS,1679.0,542.0,303.0,171.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-01,2338,1054,2.218216,8,0.342173,0.405026,1.385887,3.240205,4.0,0,0.810051,1.0,0,3.240205,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,137.0,0,0.023651,0.0,0,0,137.0,0,0.023651,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,unknown,CS,11.0,3.0,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-01,390522,150331,2.597748,1067,0.273224,0.44882,1.226284,478.890901,728.0,0,0.657817,76.0,0,6.301196,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,801.0,0,0.597866,66.0,0,0,803.0,0,0.596377,0,0,0,0.0,0,0,0.0,0,0,,,,422.0,female,CS,,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-01,372028,144560,2.57352,638,0.171492,0.718728,1.232565,458.548739,415.0,0,1.104937,38.0,0,12.067072,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,495.0,0,0.926361,74.0,0,0,495.0,0,0.926361,0,0,0,0.0,0,0,0.0,0,0,,,,249.0,male,CS,,,,
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-01,2708,1141,2.373357,5,0.184638,0.678072,1.251979,3.39036,4.0,0,0.84759,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.84759,0.0,0,0,4.0,0,0.84759,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,unknown,CS,,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-01,93777,39224,2.390807,4764,5.080137,0.055643,2.826761,265.085149,4503.0,0,0.058869,914.0,0,0.290028,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4619.0,0,0.05739,99.0,0,0,4628.0,0,0.057279,0,0,0,0.0,0,0,0.0,0,0,,,,4503.0,female,CS,1.0,1.0,1.0,1.0
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-01,31857,13166,2.419642,1365,4.284773,0.061857,2.650432,84.434825,1314.0,0,0.064258,261.0,0,0.323505,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1352.0,0,0.062452,32.0,0,0,1353.0,0,0.062406,0,0,0,0.0,0,0,0.0,0,0,,,,1314.0,male,CS,,,,
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-01,154,75,2.053333,8,5.194805,0.056253,2.922245,0.450026,7.0,0,0.064289,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.050003,2.0,0,0,9.0,0,0.050003,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,unknown,CS,,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-01,140490,84363,1.665304,219,0.155883,0.763105,1.189551,167.12,159.0,0,1.051069,15.0,0,11.141333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,176.0,0,0.949545,15.0,0,0,176.0,0,0.949545,0,0,0,0.0,0,0,0.0,0,0,,,,158.0,female,CS,,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-01,145085,82845,1.751283,216,0.148878,0.841713,1.253127,181.81,150.0,0,1.212067,18.0,0,10.100556,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,165.0,0,1.101879,14.0,0,0,165.0,0,1.101879,0,0,0,0.0,0,0,0.0,0,0,,,,148.0,male,CS,,,,
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-01,918,581,1.580034,2,0.217865,0.53,1.154684,1.06,2.0,0,0.53,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.53,0.0,0,0,2.0,0,0.53,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,unknown,CS,,,,
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-01,176678,105452,1.675435,264,0.149424,0.789694,1.179995,208.479188,153.0,0,1.362609,15.0,0,13.898613,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9004.0,0,0.023154,18.0,0,0,9004.0,0,0.023154,0,0,0,0.0,0,0,0.0,0,0,,,,153.0,female,CS,4608.0,1703.0,785.0,362.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-01,237120,132727,1.786524,352,0.148448,0.823326,1.222211,289.810575,161.0,0,1.800066,20.0,0,14.490529,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14713.0,0,0.019698,53.0,0,0,14713.0,0,0.019698,0,0,0,0.0,0,0,0.0,0,0,,,,161.0,male,CS,7743.0,2770.0,1454.0,798.0
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-01,1387,846,1.63948,0,0.0,0.0,1.218628,1.690237,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,83.0,0,0.020364,0.0,0,0,83.0,0,0.020364,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,48.0,18.0,7.0,3.0
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-01,162058,112172,1.444728,399,0.246208,0.431002,1.061162,171.969827,258.0,0,0.66655,47.0,0,3.658932,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,294.0,0,0.584931,33.0,0,0,294.0,0,0.584931,0,0,0,0.0,0,0,0.0,0,0,,,,258.0,female,CS,,,,
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-01,168078,113633,1.47913,342,0.203477,0.517456,1.052905,176.970113,209.0,0,0.846747,35.0,0,5.056289,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,250.0,0,0.70788,34.0,0,0,250.0,0,0.70788,0,0,0,0.0,0,0,0.0,0,0,,,,209.0,male,CS,,,,
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-01,1013,693,1.46176,0,0.0,0.0,1.046457,1.060061,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,CS,,,,
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-01,425022,327801,1.296585,692,0.162815,0.50646,0.824593,350.47,373.0,0,0.939598,1.0,0,350.47,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17240.0,0,0.020329,37.0,0,0,17240.0,0,0.020329,0,0,0,0.0,0,0,0.0,0,0,,,,373.0,female,CS,11287.0,4587.0,2302.0,1587.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-01,342737,237894,1.440713,457,0.133338,0.592495,0.790023,270.77,220.0,0,1.230773,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21066.0,0,0.012853,53.0,0,0,21066.0,0,0.012853,0,0,0,0.0,0,0,0.0,0,0,,,,218.0,male,CS,12936.0,4905.0,2482.0,1611.0
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-01,2960,2082,1.42171,4,0.135135,0.5725,0.773649,2.29,1.0,0,2.29,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,147.0,0,0.015578,0.0,0,0,147.0,0,0.015578,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,CS,99.0,36.0,19.0,14.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-01,52495,21824,2.405379,1470,2.800267,0.23202,6.49719,341.07,1006.0,0,0.339036,25.0,0,13.6428,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6982.0,0,0.04885,66.0,0,0,6982.0,0,0.04885,0,0,0,0.0,0,0,0.0,0,0,,,,1002.0,female,CS,5803.0,3203.0,2155.0,1621.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-01,20133,9899,2.033842,518,2.57289,0.238475,6.135698,123.53,364.0,0,0.339368,13.0,0,9.502308,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3624.0,0,0.034087,38.0,0,0,3625.0,0,0.034077,0,0,0,0.0,0,0,0.0,0,0,,,,360.0,male,CS,3147.0,1583.0,1042.0,771.0
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-01,104,59,1.762712,2,1.923077,0.225,4.326923,0.45,1.0,0,0.45,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.032143,0.0,0,0,14.0,0,0.032143,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,CS,13.0,8.0,4.0,3.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-01,364247,173170,2.103407,556,0.152644,0.670719,1.023811,372.92,419.0,0,0.890024,62.0,0,6.014839,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19632.0,0,0.018996,67.0,0,0,19632.0,0,0.018996,0,0,0,0.0,0,0,0.0,0,0,,,,419.0,female,CS,2263.0,573.0,331.0,209.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-01,335383,161238,2.080049,382,0.1139,0.908037,1.03425,346.87,270.0,0,1.284704,39.0,0,8.894103,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17498.0,0,0.019823,87.0,0,0,17498.0,0,0.019823,0,0,0,0.0,0,0,0.0,0,0,,,,270.0,male,CS,2612.0,780.0,431.0,264.0
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-01,2851,1514,1.883091,2,0.070151,1.575,1.104875,3.15,2.0,0,1.575,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,136.0,0,0.023162,0.0,0,0,136.0,0,0.023162,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,unknown,CS,14.0,2.0,3.0,1.0
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2026-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,CS,,,,
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-01,289086,174856,1.65328,818,0.282961,0.403411,1.141494,329.99,313.0,0,1.054281,46.0,0,7.173696,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11051.0,0,0.029861,129.0,0,0,11053.0,0,0.029855,0,0,0,0.0,0,0,0.0,0,0,,,,311.0,female,CS,1613.0,480.0,242.0,118.0
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-01,368549,178149,2.068768,567,0.153847,0.73843,1.13605,418.69,322.0,0,1.30028,39.0,0,10.735641,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8470.0,0,0.049432,63.0,0,0,8470.0,0,0.049432,0,0,0,0.0,0,0,0.0,0,0,,,,316.0,male,CS,1116.0,318.0,159.0,85.0
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-01,2682,1318,2.034901,4,0.149142,0.68,1.014169,2.72,1.0,0,2.72,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,75.0,0,0.036267,0.0,0,0,75.0,0,0.036267,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,CS,13.0,4.0,3.0,2.0
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-01,171390,125714,1.363333,429,0.250306,0.439301,1.099597,188.46,272.0,0,0.692868,39.0,0,4.832308,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,301.0,0,0.626113,24.0,0,0,303.0,0,0.62198,0,0,0,0.0,0,0,0.0,0,0,,,,272.0,female,CS,,,,
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-01,148883,110292,1.349898,277,0.186052,0.578773,1.076819,160.32,196.0,0,0.817959,25.0,0,6.4128,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,223.0,0,0.718924,25.0,0,0,223.0,0,0.718924,0,0,0,0.0,0,0,0.0,0,0,,,,196.0,male,CS,,,,
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-01,1295,977,1.325486,2,0.15444,0.61,0.942085,1.22,1.0,0,1.22,1.0,0,1.22,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,1.22,0.0,0,0,1.0,0,1.22,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,CS,,,,
ALC - LIQUIDA,120238798195590087,OUTCOME_AWARENESS,2026-01-01,533049,359686,1.481984,687,0.128881,1.195881,1.541265,821.57,557.0,0,1.474991,87.0,0,9.443333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13909.0,0,0.059068,39.0,0,0,13909.0,0,0.059068,0,0,0,0.0,0,0,0.0,0,0,,,,557.0,female,CS,10350.0,4778.0,3012.0,2191.0
ALC - LIQUIDA,120238798195590087,OUTCOME_AWARENESS,2026-01-01,437026,296039,1.476245,410,0.093816,1.629585,1.528811,668.13,318.0,0,2.101038,48.0,0,13.919375,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12280.0,0,0.054408,47.0,0,0,12280.0,0,0.054408,0,0,0,0.0,0,0,0.0,0,0,,,,318.0,male,CS,9217.0,4079.0,2518.0,1850.0
