plataforma,tipo,segmento,impressoes,cliques,custo,conversoes,cpa,ctr
Google Ads,faixa_etaria,503006,25,8,0.13,3.0,0.043333333333333335,32.0
Google Ads,faixa_etaria,503006,18,8,0.18,4.666666,0.03857143408163344,44.44444444444444
Google Ads,faixa_etaria,503006,36,21,0.34,12.0,0.028333333333333335,58.333333333333336
Google Ads,faixa_etaria,503006,22,6,0.097628,3.0,0.03254266666666667,27.27272727272727
Google Ads,faixa_etaria,503006,18,4,0.08,0.333334,0.23999952000095998,22.22222222222222
Google Ads,faixa_etaria,503006,19,6,0.06,8.0,0.0075,31.57894736842105
Google Ads,faixa_etaria,503006,11,1,0.03,0.0,0.0,9.090909090909092
Google Ads,faixa_etaria,503006,18,7,0.17,1.333333,0.12750003187500797,38.88888888888889
Google Ads,faixa_etaria,503006,21,8,0.25,3.333333,0.07500000750000074,38.095238095238095
Google Ads,faixa_etaria,503006,18,8,0.28,3.0,0.09333333333333334,44.44444444444444
Google Ads,faixa_etaria,503006,2,2,0.02,1.0,0.02,100.0
Google Ads,faixa_etaria,503006,20,9,0.1,2.0,0.05,45.0
Google Ads,faixa_etaria,503006,6,3,0.09,1.0,0.09,50.0
Google Ads,faixa_etaria,503006,13,6,0.06,2.0,0.03,46.15384615384615
Google Ads,faixa_etaria,503006,8,2,0.04,1.0,0.04,25.0
Google Ads,faixa_etaria,503006,25,10,0.19,1.0,0.19,40.0
Google Ads,faixa_etaria,503006,27,12,0.151441,3.0,0.05048033333333333,44.44444444444444
Google Ads,faixa_etaria,503006,22,3,0.058237,2.0,0.0291185,13.636363636363635
Google Ads,faixa_etaria,503006,16,11,0.17,5.0,0.034,68.75
Google Ads,faixa_etaria,503006,18,8,0.19,2.5,0.076,44.44444444444444
Google Ads,faixa_etaria,503006,27,10,0.12,1.0,0.12,37.03703703703704
Google Ads,faixa_etaria,503006,19,9,0.12,1.0,0.12,47.368421052631575
Google Ads,faixa_etaria,503006,10,4,0.1,0.0,0.0,40.0
Google Ads,faixa_etaria,503006,15,6,0.08,3.5,0.022857142857142857,40.0
Google Ads,faixa_etaria,503006,17,7,0.09,3.000001,0.02999999000000333,41.17647058823529
Google Ads,faixa_etaria,503006,19,9,0.090818,4.5,0.020181777777777778,47.368421052631575
Google Ads,faixa_etaria,503006,19,3,0.09,0.0,0.0,15.789473684210526
Google Ads,faixa_etaria,503006,13,5,0.07,0.0,0.0,38.46153846153847
Google Ads,faixa_etaria,503006,20,8,0.842469,4.499999,0.18721537493675,40.0
Google Ads,faixa_etaria,503006,20,8,0.577627,0.0,0.0,40.0
Google Ads,faixa_etaria,503006,32,8,1.128888,4.0,0.282222,25.0
Google Ads,faixa_etaria,503006,36,11,2.90756,8.0,0.363445,30.555555555555557
Google Ads,faixa_etaria,503006,57,19,2.269028,5.0,0.45380560000000003,33.33333333333333
Google Ads,faixa_etaria,503006,37,11,1.780409,5.0,0.3560818,29.72972972972973
Google Ads,faixa_etaria,503006,30,6,0.187136,0.0,0.0,20.0
Google Ads,faixa_etaria,503006,26,8,0.855664,2.0,0.427832,30.76923076923077
Google Ads,faixa_etaria,503006,30,7,0.989401,2.0,0.4947005,23.333333333333332
Google Ads,faixa_etaria,503006,36,7,0.60797,3.0,0.20265666666666668,19.444444444444446
Google Ads,faixa_etaria,503006,29,8,0.633252,0.0,0.0,27.586206896551722
Google Ads,faixa_etaria,503006,49,14,0.652588,0.0,0.0,28.57142857142857
Google Ads,faixa_etaria,503006,67,24,2.638558,2.0,1.319279,35.82089552238806
Google Ads,faixa_etaria,503006,22,3,0.04,0.0,0.0,13.636363636363635
Google Ads,faixa_etaria,503999,371,169,2.505236,64.130169,0.03906485884981841,45.55256064690027
Google Ads,faixa_etaria,503999,605,220,3.458759,97.83651,0.035352436426851284,36.36363636363637
Google Ads,faixa_etaria,503999,419,192,3.528996,78.670878,0.044857717235595104,45.82338902147971
Google Ads,faixa_etaria,503999,398,147,3.181925,58.666667,0.05423735764637865,36.93467336683417
Google Ads,faixa_etaria,503999,294,106,2.523866,53.490732,0.04718323914505414,36.054421768707485
Google Ads,faixa_etaria,503999,568,181,4.661709,85.816788,0.05432164391890314,31.866197183098592
Google Ads,faixa_etaria,503999,371,173,3.226327,78.378788,0.04116326728604173,46.63072776280324
Google Ads,faixa_etaria,503999,456,208,3.579012,90.777873,0.03942603942703086,45.614035087719294
Google Ads,faixa_etaria,503999,400,150,2.361699,67.062965,0.03521614351527702,37.5
Google Ads,faixa_etaria,503999,463,180,2.989582,80.120891,0.03731338933811907,38.8768898488121
Google Ads,faixa_etaria,503999,503,154,2.658168,71.719425,0.037063431559859826,30.61630218687873
Google Ads,faixa_etaria,503999,507,164,3.857147,68.741342,0.056111022679772526,32.34714003944773
Google Ads,faixa_etaria,503999,378,195,3.65337,113.20909,0.03227099520012041,51.587301587301596
Google Ads,faixa_etaria,503999,411,173,2.908888,76.517766,0.03801585111619699,42.092457420924575
Google Ads,faixa_etaria,503999,402,140,2.627766,68.544643,0.03833656263991338,34.82587064676617
Google Ads,faixa_etaria,503999,385,192,3.824719,72.790041,0.05254453696488507,49.87012987012987
Google Ads,faixa_etaria,503999,483,149,2.982532,58.476191,0.05100421126950625,30.848861283643892
Google Ads,faixa_etaria,503999,514,159,3.788445,55.566667,0.06817837391614652,30.93385214007782
Google Ads,faixa_etaria,503999,448,121,2.677864,58.106522,0.04608542910208944,27.00892857142857
Google Ads,faixa_etaria,503999,417,197,3.916471,71.689311,0.05463117088682858,47.24220623501199
Google Ads,faixa_etaria,503999,531,173,3.603936,74.166668,0.048592394632046836,32.580037664783426
Google Ads,faixa_etaria,503999,538,168,4.241441,61.257578,0.0692394498522289,31.226765799256505
Google Ads,faixa_etaria,503999,320,140,3.9,57.833333,0.06743515889011618,43.75
Google Ads,faixa_etaria,503999,468,166,4.440681,64.249997,0.06911566081473902,35.47008547008547
Google Ads,faixa_etaria,503999,93,63,0.877403,26.26069,0.03341126984858357,67.74193548387096
Google Ads,faixa_etaria,503999,3,2,0.1,1.0,0.1,66.66666666666666
Google Ads,faixa_etaria,503999,566,320,3.841273,123.30398,0.0311528711400881,56.53710247349824
Google Ads,faixa_etaria,503999,498,165,3.101305,54.590909,0.05680991683065764,33.13253012048193
Google Ads,faixa_etaria,503999,301,150,1.755256,66.757578,0.02629298504508357,49.83388704318937
Google Ads,faixa_etaria,503999,583,179,2.513904,64.132251,0.039198748847908055,30.7032590051458
Google Ads,faixa_etaria,503999,659,187,2.93581,67.199999,0.043687649459637636,28.376327769347498
Google Ads,faixa_etaria,503999,436,116,1.784088,34.839826,0.05120829248687981,26.605504587155966
Google Ads,faixa_etaria,503999,637,192,3.207395,60.812769,0.05274213052196324,30.141287284144425
Google Ads,faixa_etaria,503999,515,272,3.956613,106.333333,0.037209526762412314,52.81553398058253
Google Ads,faixa_etaria,503999,468,190,2.666683,82.333333,0.03238886247930713,40.598290598290596
Google Ads,faixa_etaria,503999,569,214,2.693248,71.424244,0.037707756486718993,37.609841827768015
Google Ads,faixa_etaria,503999,482,176,2.488023,56.961039,0.04367938232306472,36.51452282157676
Google Ads,faixa_etaria,503999,338,122,1.533198,43.924243,0.034905507648703246,36.09467455621302
Google Ads,faixa_etaria,503999,263,78,1.311374,16.5,0.07947721212121213,29.65779467680608
Google Ads,faixa_etaria,503999,317,101,2.478179,33.575757,0.07380858159058036,31.861198738170348
Google Ads,faixa_etaria,503999,427,174,5.342865,51.948051,0.10285015312701529,40.749414519906324
Google Ads,faixa_etaria,503999,397,114,3.731923,48.333333,0.07721220053249793,28.71536523929471
Google Ads,faixa_etaria,503999,267,98,5.241037,27.0,0.1941124814814815,36.70411985018727
Google Ads,faixa_etaria,503999,296,94,6.621723,27.59091,0.2399965423394879,31.756756756756754
Google Ads,faixa_etaria,503999,291,108,5.912193,36.666667,0.16124162580689433,37.11340206185567
Google Ads,faixa_etaria,503999,394,114,12.423448,31.333334,0.3964930128405742,28.934010152284262
Google Ads,faixa_etaria,503999,547,126,10.164508,40.484847,0.25106944334012177,23.03473491773309
Google Ads,faixa_etaria,503999,931,242,21.441012,68.347132,0.3137075598139217,25.99355531686359
Google Ads,faixa_etaria,503999,1070,273,23.822797,99.492423,0.2394433292673956,25.514018691588785
Google Ads,faixa_etaria,503999,543,121,9.036569,40.67507,0.2221648051251049,22.283609576427256
Google Ads,faixa_etaria,503999,595,147,12.779742,39.410936,0.3242689288069687,24.705882352941178
Google Ads,faixa_etaria,503999,610,155,13.771983,43.267186,0.3183008712422389,25.40983606557377
Google Ads,faixa_etaria,503999,621,155,13.973912,13.903844,1.0050394696603329,24.9597423510467
Google Ads,faixa_etaria,503999,710,175,14.167005,26.333333,0.5379875384555385,24.647887323943664
Google Ads,faixa_etaria,503999,1410,341,33.524901,22.0,1.5238591363636365,24.184397163120565
Google Ads,faixa_etaria,503999,1567,392,38.99237,17.0,2.293668823529412,25.015954052329292
Google Ads,faixa_etaria,503999,590,159,10.430625,0.0,0.0,26.949152542372882
Google Ads,faixa_etaria,503001,180,36,1.674358,37.0,0.045252918918918916,20.0
Google Ads,faixa_etaria,503001,234,37,1.183453,17.0,0.06961488235294118,15.81196581196581
Google Ads,faixa_etaria,503001,202,42,1.938535,36.0,0.05384819444444444,20.792079207920793
Google Ads,faixa_etaria,503001,155,34,1.806418,33.0,0.054739939393939396,21.935483870967744
Google Ads,faixa_etaria,503001,160,20,1.097967,23.0,0.04773769565217391,12.5
Google Ads,faixa_etaria,503001,214,40,3.272999,39.743589,0.08235287960531194,18.69158878504673
Google Ads,faixa_etaria,503001,183,34,2.664535,38.977778,0.06836036163990672,18.579234972677597
Google Ads,faixa_etaria,503001,262,57,2.482541,63.676924,0.03898650946141808,21.755725190839694
Google Ads,faixa_etaria,503001,148,36,1.682362,32.656412,0.05151704969915249,24.324324324324326
Google Ads,faixa_etaria,503001,182,50,3.331635,46.833332,0.071138115904288,27.472527472527474
Google Ads,faixa_etaria,503001,186,42,3.907433,47.499999,0.08226174910024735,22.58064516129032
Google Ads,faixa_etaria,503001,144,36,2.684851,35.0,0.07671002857142857,25.0
Google Ads,faixa_etaria,503001,156,30,3.198989,36.0,0.08886080555555556,19.230769230769234
Google Ads,faixa_etaria,503001,184,21,1.839039,22.0,0.08359268181818182,11.41304347826087
Google Ads,faixa_etaria,503001,131,21,1.882685,31.0,0.06073177419354839,16.030534351145036
Google Ads,faixa_etaria,503001,166,34,2.278907,37.0,0.06159208108108107,20.481927710843372
Google Ads,faixa_etaria,503001,161,38,2.09067,41.0,0.050991951219512194,23.60248447204969
Google Ads,faixa_etaria,503001,184,44,2.380073,43.0,0.05535053488372093,23.91304347826087
Google Ads,faixa_etaria,503001,153,28,2.28,32.5,0.07015384615384615,18.30065359477124
Google Ads,faixa_etaria,503001,192,31,2.55,23.0,0.1108695652173913,16.145833333333336
Google Ads,faixa_etaria,503001,174,40,4.73,44.0,0.10750000000000001,22.988505747126435
Google Ads,faixa_etaria,503001,114,22,1.955766,21.5,0.09096586046511627,19.298245614035086
Google Ads,faixa_etaria,503001,133,24,2.29,21.5,0.10651162790697674,18.045112781954884
Google Ads,faixa_etaria,503001,99,13,0.86,16.0,0.05375,13.131313131313133
Google Ads,faixa_etaria,503001,44,10,0.76,13.0,0.05846153846153846,22.727272727272727
Google Ads,faixa_etaria,503001,199,49,2.172884,45.5,0.047755692307692305,24.623115577889447
Google Ads,faixa_etaria,503001,160,26,1.380044,27.125,0.05087719815668203,16.25
Google Ads,faixa_etaria,503001,141,26,1.59,29.5,0.053898305084745766,18.439716312056735
Google Ads,faixa_etaria,503001,147,19,1.075365,12.0,0.08961374999999999,12.925170068027212
Google Ads,faixa_etaria,503001,128,20,1.18,20.0,0.059,15.625
Google Ads,faixa_etaria,503001,119,26,1.969395,20.0,0.09846975,21.84873949579832
Google Ads,faixa_etaria,503001,77,10,0.69,7.0,0.09857142857142856,12.987012987012985
Google Ads,faixa_etaria,503001,119,18,0.907099,22.0,0.04123177272727273,15.126050420168067
Google Ads,faixa_etaria,503001,149,15,0.669865,11.0,0.060896818181818184,10.06711409395973
Google Ads,faixa_etaria,503001,113,33,1.13568,31.166667,0.036438930091562245,29.20353982300885
Google Ads,faixa_etaria,503001,152,21,0.6,15.333333,0.03913043563327034,13.815789473684212
Google Ads,faixa_etaria,503001,135,21,0.83,28.0,0.02964285714285714,15.555555555555555
Google Ads,faixa_etaria,503001,99,12,0.803349,6.0,0.1338915,12.121212121212121
Google Ads,faixa_etaria,503001,126,22,1.897986,23.0,0.08252113043478261,17.46031746031746
Google Ads,faixa_etaria,503001,116,15,1.360577,10.0,0.1360577,12.931034482758621
Google Ads,faixa_etaria,503001,116,21,2.078686,17.0,0.12227564705882352,18.103448275862068
Google Ads,faixa_etaria,503001,134,21,2.070287,20.833334,0.09937377282003927,15.671641791044777
Google Ads,faixa_etaria,503001,82,12,2.443914,10.666666,0.22911695181980948,14.634146341463413
Google Ads,faixa_etaria,503001,130,27,4.107396,16.5,0.24893309090909088,20.76923076923077
Google Ads,faixa_etaria,503001,161,27,5.365784,19.5,0.27516841025641026,16.77018633540373
Google Ads,faixa_etaria,503001,213,36,8.142321,40.333334,0.20187572393593847,16.901408450704224
Google Ads,faixa_etaria,503001,246,37,9.232183,29.666666,0.3111971867684761,15.040650406504067
Google Ads,faixa_etaria,503001,249,36,7.01639,30.0,0.23387966666666668,14.457831325301203
Google Ads,faixa_etaria,503001,234,52,9.382719,26.5,0.3540648679245283,22.22222222222222
Google Ads,faixa_etaria,503001,190,42,7.160337,30.1875,0.23719542857142858,22.105263157894736
Google Ads,faixa_etaria,503001,197,34,4.263156,12.5,0.34105248000000005,17.258883248730964
Google Ads,faixa_etaria,503001,132,22,4.423295,6.0,0.7372158333333334,16.666666666666664
Google Ads,faixa_etaria,503001,237,48,10.494811,18.5,0.5672870810810811,20.253164556962027
Google Ads,faixa_etaria,503001,220,52,8.269881,19.0,0.4352568947368421,23.636363636363637
Google Ads,faixa_etaria,503001,265,65,10.67303,6.0,1.7788383333333335,24.528301886792452
Google Ads,faixa_etaria,503001,184,47,7.118097,0.0,0.0,25.543478260869566
Google Ads,faixa_etaria,503002,482,128,5.395391,96.348149,0.0559989066318233,26.556016597510375
Google Ads,faixa_etaria,503002,621,125,6.398214,113.808333,0.056219204968058004,20.128824476650564
Google Ads,faixa_etaria,503002,557,113,5.853303,108.031019,0.054181688316760214,20.287253141831236
Google Ads,faixa_etaria,503002,418,88,4.367008,85.0,0.05137656470588235,21.052631578947366
Google Ads,faixa_etaria,503002,542,94,6.999084,85.2,0.08214887323943662,17.343173431734318
Google Ads,faixa_etaria,503002,748,180,14.022106,217.608334,0.0644373574405473,24.06417112299465
Google Ads,faixa_etaria,503002,637,125,9.498681,141.999999,0.06689212018938112,19.623233908948194
Google Ads,faixa_etaria,503002,684,155,9.042678,155.358333,0.05820529755555501,22.660818713450293
Google Ads,faixa_etaria,503002,566,76,4.238696,79.0,0.05365437974683544,13.427561837455832
Google Ads,faixa_etaria,503002,590,98,5.730372,98.833333,0.05798015533888754,16.610169491525422
Google Ads,faixa_etaria,503002,686,124,14.435086,122.5,0.11783743673469388,18.075801749271136
Google Ads,faixa_etaria,503002,455,101,8.939174,88.1875,0.10136554500354358,22.197802197802197
Google Ads,faixa_etaria,503002,563,101,10.389226,90.250001,0.1151160762868025,17.939609236234457
Google Ads,faixa_etaria,503002,720,154,14.649453,166.770833,0.0878418170400336,21.38888888888889
Google Ads,faixa_etaria,503002,398,65,4.894018,71.166666,0.06876840345450494,16.331658291457288
Google Ads,faixa_etaria,503002,513,99,6.965401,90.166667,0.07725028806931501,19.298245614035086
Google Ads,faixa_etaria,503002,457,76,5.594182,78.166667,0.07156736003596008,16.630196936542667
Google Ads,faixa_etaria,503002,729,153,11.673311,167.999999,0.06948399446121425,20.98765432098765
Google Ads,faixa_etaria,503002,493,88,7.366354,96.333333,0.07646734282514651,17.849898580121703
Google Ads,faixa_etaria,503002,703,107,9.450191,116.5,0.08111751931330473,15.220483641536273
Google Ads,faixa_etaria,503002,611,105,12.37613,83.5,0.148217125748503,17.18494271685761
Google Ads,faixa_etaria,503002,404,64,7.007628,87.166668,0.08039343662878108,15.841584158415841
Google Ads,faixa_etaria,503002,541,136,11.521491,145.499998,0.07918550624309974,25.13863216266174
Google Ads,faixa_etaria,503002,357,75,6.125196,83.333333,0.07350235229400941,21.008403361344538
Google Ads,faixa_etaria,503002,111,22,1.69,36.0,0.04694444444444444,19.81981981981982
Google Ads,faixa_etaria,503002,700,146,7.838895,175.361907,0.04470124175827992,20.857142857142858
Google Ads,faixa_etaria,503002,498,92,5.340206,96.1875,0.05551871085120208,18.473895582329316
Google Ads,faixa_etaria,503002,490,82,4.107774,80.661902,0.050925826172559134,16.73469387755102
Google Ads,faixa_etaria,503002,462,68,3.735767,73.583333,0.05076920068298619,14.71861471861472
Google Ads,faixa_etaria,503002,480,75,4.874633,84.059524,0.05799025224078119,15.625
Google Ads,faixa_etaria,503002,391,83,6.444713,86.583334,0.07443364331523664,21.22762148337596
Google Ads,faixa_etaria,503002,266,52,3.62,43.166666,0.08386100515615452,19.548872180451127
Google Ads,faixa_etaria,503002,446,86,5.909748,87.0,0.06792813793103447,19.282511210762333
Google Ads,faixa_etaria,503002,575,98,4.92516,82.5,0.059698909090909094,17.043478260869566
Google Ads,faixa_etaria,503002,431,90,3.525484,74.1875,0.04752126705981466,20.88167053364269
Google Ads,faixa_etaria,503002,548,111,3.369928,101.0,0.033365623762376236,20.255474452554743
Google Ads,faixa_etaria,503002,330,73,3.454959,64.166667,0.0538435166034103,22.12121212121212
Google Ads,faixa_etaria,503002,370,82,5.633043,93.25,0.06040796782841823,22.162162162162165
Google Ads,faixa_etaria,503002,482,91,9.827777,107.626812,0.09131346378632862,18.87966804979253
Google Ads,faixa_etaria,503002,478,83,8.783074,79.5,0.1104789182389937,17.364016736401673
Google Ads,faixa_etaria,503002,406,60,6.943737,73.0,0.09511968493150684,14.77832512315271
Google Ads,faixa_etaria,503002,418,67,9.834137,81.0,0.1214090987654321,16.028708133971293
Google Ads,faixa_etaria,503002,224,41,8.381093,45.5,0.18419984615384616,18.303571428571427
Google Ads,faixa_etaria,503002,519,107,17.659423,88.333333,0.19991799698082263,20.616570327552985
Google Ads,faixa_etaria,503002,513,85,18.105624,67.0,0.27023319402985074,16.569200779727094
Google Ads,faixa_etaria,503002,546,95,20.962263,93.666667,0.22379640133880283,17.399267399267398
Google Ads,faixa_etaria,503002,830,153,36.078862,120.666667,0.2989960930966959,18.433734939759034
